number;lat;lng
10687;39.01142;-76.53862
30249;44.81678;-76.43772
24733;44.61615;-76.4198
27961;44.6925;-76.3948
22910;36.6765;-76.364
31814;39.67183;-76.34047
3335;36.3715;-76.29115
4788;36.5884;-76.28729
28777;39.72785;-76.2074
7890;42.40489;-76.17366
57998;43.00972;-76.10047
14981;44.77658;-76.06987
35467;36.7586;-76.0418
13706;45.33788;-75.98326
25085;41.79985;-75.9799
25137;38.63295;-75.80465
51535;41.32501;-75.74288
27035;43.1546;-75.73906
20257;37.92735;-75.6561
10136;42.1174;-75.64853
16853;44.53995;-75.63184
25661;44.62185;-75.58825
21488;43.64706;-75.57448
13310;39.632;-75.5167
40462;39.70852;-75.38251
12388;42.32921;-75.3811
14373;42.0837;-75.38025
28720;38.88665;-75.3793
21962;40.37726;-75.37814
37386;38.71;-75.36536
58534;40.8495;-75.327
43901;41.50383;-75.23662
24442;41.115;-75.205
39121;38.676;-75.18375
13276;40.76345;-75.11044
19170;40.4225;-75.06665
8953;42.36176;-75.0116
13874;42.56379;-74.8865
49812;41.16033;-74.86777
44445;40.1316;-74.85745
17550;40.8192;-74.85561
20608;40.60667;-74.84528
29336;41.13498;-74.80315
49883;40.89452;-74.79077
22192;40.99567;-74.78004
63569;40.45815;-74.77675
7872;43.61833;-74.75611
72283;39.71742;-74.72394
22905;40.18478;-74.72261
14232;39.8234;-74.70135
55961;39.22348;-74.69759
34572;41.29596;-74.68832
49096;41.29453;-74.68758
39639;41.30566;-74.6854
11168;40.16465;-74.68135
48988;41.27412;-74.64189
10249;39.652;-74.6298
2750;40.7446;-74.6215
16701;41.14652;-74.59959
7185;41.2145;-74.5995
29139;41.01941;-74.57013
45903;39.69191;-74.55341
63235;39.7784;-74.54086
43758;41.02176;-74.53322
45647;39.88078;-74.53293
39329;41.17838;-74.52625
24928;40.93552;-74.49518
25913;43.13206;-74.47383
21977;40.9427;-74.46155
2271;40.478;-74.4611
16486;40.9575;-74.45995
14143;39.60835;-74.43445
59280;39.94853;-74.42721
15062;39.934;-74.3966
13515;39.7962;-74.3749
56480;39.98216;-74.36187
16604;40.77545;-74.3516
12065;40.9934;-74.3249
10918;41.08335;-74.321
12825;39.7384;-74.2975
10046;40.8959;-74.2918
16248;41.1445;-74.29085
22561;43.0949;-74.27923
45831;43.46181;-74.23166
75097;44.43419;-74.18324
38762;41.06945;-74.15562
28570;43.30679;-74.15429
63832;41.26455;-74.1468
10289;44.26646;-74.14589
24738;40.053;-74.1301
28105;41.23296;-74.11488
66051;40.18113;-74.09944
7514;41.66955;-74.0863
15191;43.81495;-74.00528
15144;41.38084;-73.91649
26205;41.94512;-73.87915
64192;44.22388;-73.87529
26338;43.32;-73.81
11956;44.1856;-73.8094
16540;43.42645;-73.741
31940;41.29873;-73.73717
14035;44.66399;-73.73606
11841;41.5036;-73.7171
11630;41.97341;-73.66616
23856;41.59773;-73.64642
65469;41.49887;-73.59659
67425;41.60511;-73.59506
15566;43.66344;-73.56614
43285;41.87219;-73.55858
74531;44.48551;-73.52519
20363;43.7268;-73.52
15565;43.6678;-73.51238
74596;41.7538;-73.49733
51359;42.08354;-73.47686
15398;43.56211;-73.45947
65975;43.56058;-73.40212
56293;42.07867;-73.38644
48732;41.49472;-73.36136
48101;41.68669;-73.35194
55727;43.35086;-73.34347
59838;43.55915;-73.34116
61150;42.00356;-73.32587
75256;41.45549;-73.27592
49697;42.7396;-73.21289
58445;42.36689;-73.18228
51847;42.63678;-73.16617
46973;42.34607;-73.16418
58379;41.82935;-73.15157
16408;41.36935;-73.1512
13345;43.1635;-73.0723
18333;41.86425;-73.00099
61138;41.95082;-72.99536
46780;42.64809;-72.91994
74290;41.72182;-72.91057
38386;42.12302;-72.89154
60892;41.42178;-72.85863
28667;42.08179;-72.82665
13285;43.4654;-72.7051
49993;42.86222;-72.60887
63731;41.38622;-72.60558
65996;42.30283;-72.53766
13585;41.51105;-72.46315
65734;42.32359;-72.43863
49902;43.43623;-72.43684
55269;43.41549;-72.33093
55169;41.38609;-72.30142
55771;41.38695;-71.95564
8717;42.6688;-71.9023
69612;41.59272;-71.90106
51902;42.08363;-71.83971
28017;42.54334;-71.80123
52031;42.78378;-71.77646
30906;41.81391;-71.74425
15923;41.98067;-71.6568
6643;41.432;-71.65183
23732;42.01496;-71.58914
16746;41.4596;-71.58906
6496;41.45;-71.5
1975;43.28556;-71.46778
44263;42.09091;-71.42092
48354;43.11074;-71.35414
48403;44.79969;-71.1794
69143;43.45844;-71.07906
55290;45.04705;-70.99485
25364;41.60551;-70.97708
8972;42.12697;-70.97559
26277;41.74419;-70.95906
49512;41.85164;-70.95207
9313;43.05;-70.93333
25719;41.83664;-70.89049
56798;43.2045;-70.81187
20670;42.17865;-70.75587
75382;44.32852;-70.68238
51991;43.6676;-70.6235
66109;44.34113;-70.61507
20562;41.73125;-70.48792
6833;57.81;-69.55
51005;44.6908;-69.3614
8259;46.1333;-68.8405
66224;45.04943;-68.63222
67335;44.78159;-68.2283
15343;45.6746;-67.05334
17221;45.98335;-64.4627
71929;45.93992;-64.43061
51949;44.90046;-63.84574
50446;44.89409;-63.83683
